,NAME,RA,DEC,Class,SC_EP_8_FLUX,SC_EP_5_FLUX,SC_EP_4_FLUX,SC_EP_3_FLUX,SC_EP_2_FLUX,SC_FVAR,SC_DET_ML,G,BP,RP,J,H,K,W1,W2,W3
4567,XMM J00003-2508,0.08833333333333332,-25.13666666666667,AGN,4.7033358e-14,2.1340572000000002e-14,9.407623e-15,7.190563e-15,5.0194759999999984e-15,,343.6544,19.499857000000002,19.558044,19.199202,,,,15.902999999999999,14.654000000000002,11.595999999999998
4568,XMM J00004-2504,0.11541666666666665,-25.078611111111112,AGN,1.6446599e-13,6.3074844e-14,3.666431e-14,2.5257398e-14,2.1263663e-14,,2721.832000000001,20.905872,20.497543,18.895967000000002,,,,15.693,15.199000000000002,12.300999999999998
4569,XMM J00010-2458,0.25999999999999995,-24.98027777777777,AGN,1.8038141e-13,6.416903e-14,3.8000734e-14,2.7407675e-14,2.4984753e-14,0.10626007,1737.807,,,,,,,16.108,15.657,12.589
4570,IGR J00040+7020,1.0083333333333333,70.32166666666666,AGN,4.3518474e-12,3.203689e-12,1.0837463e-12,6.627460000000002e-14,2.7519302000000005e-15,0.08140217,39197.09,21.676466,20.054807999999998,17.589762,15.32,14.225,13.405,11.908,10.824000000000002,7.746
4571,SDSS J00046+0007,1.1720833333333331,0.11999999999999998,AGN,4.4141727e-13,1.5375492e-13,1.0569668e-13,7.3833456e-14,6.592175e-14,0.07232056,7817.781999999998,19.993397,18.908051999999998,17.461641,15.876,15.321,14.962,14.288,14.123,11.866
4572,SDSS J00052-0002,1.3024999999999998,-0.035,AGN,2.6523185e-13,6.8164285e-14,4.057585000000001e-14,5.2273236e-14,6.027069000000002e-14,0.17541364,1487.57,19.579017999999998,19.631211999999998,18.620417,,,,14.41,13.425999999999998,10.96
4573,XBS J00055+2007,1.3866666666666665,20.121388888888887,AGN,1.1786987999999998e-13,2.3279825e-14,6.5533148e-15,5.7551880000000015e-15,5.512007e-15,0.37190652,25724.08,19.33478,19.308084,18.532782,17.018,16.102,15.414000000000001,14.327,13.431,10.79
4574,MARK  335,1.5812499999999998,20.203055555555554,AGN,4.9450555999999994e-12,1.8942328e-12,5.157211e-13,4.020283e-13,9.046703e-13,0.122613356,22479438.0,14.429351,14.602426000000001,13.778307,12.615,11.731,10.592,9.083,8.102,5.718
4575,SDSS J00075+0047,1.8983333333333328,0.7958333333333333,AGN,7.874719e-14,3.345435600000001e-14,1.9702303e-14,9.81985e-15,9.081076e-15,0.081060536,914.9435,20.47583,18.711458,17.431206,16.198,15.485999999999999,14.995,13.895999999999999,13.23,10.898
4576,SDSS J00101+0051,2.5416666666666665,0.8572222222222221,AGN,2.8500183999999997e-13,1.5538528e-13,4.3910539999999997e-14,2.571202e-14,3.2509582e-14,,775.2603,19.373085,19.281097,18.169535,17.006,16.375999999999998,15.450999999999999,14.318,13.511,10.509
4577,III Zw  2,2.6291666666666664,10.974444444444444,AGN,1.9745518e-11,7.902763e-12,4.9269412e-12,3.3201295e-12,2.3840769e-12,0.036461305,1434144.0,16.111341,16.233435,15.159781,13.87,13.030999999999999,11.787,10.343,9.421,6.891
4578,SDSS J00110+0059,2.763333333333333,0.9908333333333332,AGN,1.3491671e-13,1.4164725000000001e-14,2.2835558e-14,2.9915429999999996e-14,3.4855547999999996e-14,0.17551991,3046.201,19.93007,20.024513,19.391268,,,,15.48,14.511,12.208
4579,MARK  938,2.7775,-12.107499999999998,AGN,4.2040278e-13,2.7959324e-13,5.546288e-14,3.023622e-14,4.0780842000000004e-14,0.29290012,2717.149000000001,17.630863,15.523078,14.039514000000002,12.311,11.347000000000001,10.689,9.871,9.336,5.008
4580,SDSS J00111+0056,2.799583333333333,0.9405555555555556,AGN,3.4329199999999996e-14,2.919729299999999e-14,2.7424883e-15,4.0732086e-16,3.618194e-16,,14.54625,,,,,,,,,
4581,Q 0008+005,2.880833333333333,0.7883333333333332,AGN,2.2334976e-14,6.9191525e-15,3.3485832000000003e-15,5.4205467000000015e-15,3.4876385e-15,,193.0729,19.442766,19.651733,19.14767,,,,16.253,14.982000000000001,11.947000000000001
4582,SDSS J00116+1442,2.905416666666666,14.700277777777774,AGN,1.1569134e-12,4.0974217e-13,2.1485584e-13,1.9887894e-13,2.0114004e-13,0.13667507,35228.35,18.087894,17.616928,16.574355999999998,15.202,14.425,13.630999999999998,12.609000000000002,11.795,8.461
4583,SDSS J00116+0056,2.9174999999999995,0.9488888888888888,AGN,2.2919028e-14,1.5213929999999995e-14,1.8102708e-15,1.0197075e-15,1.3251853e-15,,23.23197,20.731256,20.673084,19.650816,,,,15.633,14.87,11.837
4584,2QZ J001332-2726,3.385416666666666,-27.43583333333333,AGN,2.8214096e-13,2.0729126999999998e-13,3.551414e-14,2.3818738e-14,1.0135465999999999e-14,0.13187824,262.7936,20.709219,20.451795999999998,19.376245,,,,15.22,14.429,12.219000000000001
4585,2QZ J001439-2721,3.664583333333333,-27.351111111111113,AGN,9.7690715e-14,2.8370411000000002e-14,2.3033962000000004e-14,1.6727097e-14,1.7025777e-14,0.2614457000000001,1030.418,20.287859,20.259293,19.32743,,,,15.265999999999998,14.593,11.509
4586,XMS J00177+1628,4.435833333333333,16.471388888888885,AGN,5.0278744000000007e-14,3.2524093e-14,1.3999388000000002e-14,7.568467999999998e-16,2.7126635e-16,,62.19987,,,,,,,14.423,13.517999999999999,10.152000000000001
4587,CXOMP J00180+1634,4.507083333333333,16.57361111111111,AGN,2.858372e-14,1.3321681e-14,1.0149572e-14,1.1930387e-15,5.607309e-16,,47.78252,,,,,,,15.829,15.352,11.628
4588,XMS J00183+1619,4.590833333333332,16.32861111111111,AGN,2.6299013000000003e-14,3.9962464e-15,6.9489224e-15,4.708832299999999e-15,4.9469888e-15,0.21067163,529.4965,,,,,,,,,
4589,XMS J00186+1620,4.673749999999999,16.342499999999998,AGN,1.3989300000000001e-13,7.045764e-14,2.9666352999999995e-14,1.8717566e-14,1.11421585e-14,0.26692203,4429.495,,,,,,,16.822,15.796,12.124
4590,CXOMP J00187+1633,4.690833333333333,16.562777777777775,AGN,5.6063908000000006e-14,2.4074368999999998e-14,1.2509071000000002e-14,8.432656e-15,3.46226e-15,,467.4644,,,,,,,16.232,15.562000000000001,12.398
4591,XMS J00193+1620,4.829166666666667,16.3375,AGN,7.2440534e-14,4.2677077000000003e-14,8.666442e-15,5.7326614e-15,5.07457e-15,1.0512997,417.1877,,,,,,,,,
4592,IRAS 00182-7112,5.144583333333332,-70.92416666666666,AGN,1.8007583e-13,1.2927918e-13,4.0186282e-14,5.015452800000001e-15,3.3415617e-15,0.13212846,3198.198,,,,16.937,15.924000000000001,14.914000000000001,13.045,10.902000000000001,7.593
4593,Q 0020+0105,5.647499999999999,1.3677777777777775,AGN,1.962421e-13,8.129412e-14,4.3640184e-14,2.950858e-14,2.2822325000000002e-14,,10495.27,20.187746,19.896380999999998,18.641083,17.028,16.297,15.31,14.727,14.094000000000001,11.0
4594,SDSS J00291-0000,7.289999999999999,-0.00027777777777777767,AGN,1.7093285000000001e-13,7.740551000000002e-14,3.421259e-14,1.7180408e-14,2.3590799999999998e-14,,43.69313,,,,,,,15.809000000000001,15.296,12.154000000000002
4595,S4 0026+34,7.309583333333332,34.941944444444445,AGN,2.992652500000001e-13,1.5480139999999996e-13,9.7967404e-14,3.7372723e-14,7.209754000000002e-15,0.17996341,2381.472,,,,,,,14.642999999999999,13.9,11.409
4596,SDSS J00293-0010,7.334583333333333,-0.17444444444444446,AGN,7.114049499999999e-14,5.2663109999999995e-14,8.8826575e-15,2.8022942000000003e-16,3.2584604e-15,,33.85079,19.989323000000002,18.605632999999997,17.311532999999997,15.585999999999999,14.927,14.251,13.569,13.015,10.54
4597,SDSS J00297-0022,7.449166666666666,-0.3827777777777777,AGN,3.04946e-13,8.971354e-14,3.274629700000001e-14,4.7707836e-14,5.061493e-14,0.4252547,617.6977,19.05783,18.894560000000002,17.903026999999998,16.727,15.912,15.091,13.852,12.929,10.24
4598,SDSS J00299-0004,7.499583333333333,-0.08277777777777777,AGN,1.7941874e-13,1.0069976000000001e-13,2.9674973e-14,1.4313643999999995e-14,2.4179526e-14,,235.5891,20.207378,18.98555,17.628904000000002,16.299,15.511,14.777000000000001,14.168,13.549000000000001,11.040999999999999
4599,SDSS J00300-0022,7.523333333333332,-0.3769444444444444,AGN,1.0795639000000001e-13,2.6663232e-14,8.2135125e-15,1.9626126e-14,1.9042642e-14,,146.6594,20.635673999999998,20.165067999999998,18.802326,,,,15.366,14.875,11.908
4600,,7.6083333333333325,26.280277777777766,AGN,9.1872116e-15,7.730511999999999e-16,1.8019189999999997e-15,1.857366e-15,1.3482617e-15,,124.109,20.927120000000002,20.433191,19.394424,,,,15.491,14.894,11.741
4601,XMM J00329-4309,8.230416666666665,-43.16333333333333,AGN,5.517034e-14,2.2095239e-14,1.0905191e-14,9.3262275e-15,5.7477830000000015e-15,,123.9463,19.194912,19.423767,18.974611,,,,16.559,15.595999999999998,11.655
4602,XMM J00329-4316,8.236249999999998,-43.27777777777778,AGN,3.7830765e-14,1.6481855e-14,1.0757863000000001e-14,6.8991376e-15,1.927338e-15,,214.1298,,,,,,,,,
4603,XMM J00329-4330,8.245,-43.510555555555534,AGN,3.1352677e-14,2.455193e-14,2.8662542e-15,9.377392e-16,2.0777398e-15,,15.32141,,,,,,,,,
4604,XMM J00330-4326,8.260833333333332,-43.448055555555534,AGN,2.7623225000000003e-14,6.1920938e-15,7.97468e-15,4.8963498e-15,4.2098729999999986e-15,,152.2458,20.724756,20.80288,20.2874,,,,17.905,16.523,12.758
4605,XMM J00330-4314,8.265416666666665,-43.243055555555536,AGN,2.2478045e-14,4.7261093e-15,5.0260576e-15,4.3019986e-15,3.2973144e-15,,240.1921,21.183011999999998,20.677,20.208231,,,,,,
4606,XMM J00330-4349,8.267916666666666,-43.82222222222222,AGN,1.7218062e-14,2.6521804e-15,3.4263793e-15,2.9407563e-15,2.362074e-15,,92.46846,,,,,,,17.623,16.991,12.927
4607,XMM J00330-4318,8.269583333333333,-43.315,AGN,1.7490234e-14,1.03380015e-14,5.069753e-16,1.9418224e-15,1.1208297e-15,,68.9948,,,,,,,,,
4608,XMM J00331-4326,8.287916666666666,-43.44777777777777,AGN,3.2469245999999996e-14,1.7568212e-14,5.6662883e-15,2.6901853e-15,2.678504e-15,,104.1876,20.99886,20.906012,20.446627,,,,15.708,15.243,12.314
4609,XMM J00331-4321,8.292083333333332,-43.351388888888884,AGN,3.2397428e-14,8.500187e-15,6.886764000000001e-15,6.0497613000000005e-15,4.1813735000000005e-15,,450.6974,,,,,,,16.527,15.708,12.532
4610,XMM J00332-4318,8.301666666666666,-43.31138888888889,AGN,2.4405853e-14,1.5316216e-14,7.455581999999998e-15,9.124919e-16,5.0294099999999986e-18,,37.16638,,,,,,,16.32,15.287,12.137
4611,XMM J00332-4330,8.308749999999998,-43.514444444444436,AGN,2.4503703e-14,1.9224134e-14,3.0557247e-15,4.2737855000000007e-16,0.0,,15.02424,,,,,,,,,
4612,XMM J00332-4333,8.314166666666665,-43.55027777777778,AGN,3.1653933e-14,1.3087151e-14,6.7657146e-15,3.4208635000000007e-15,4.4651643e-15,,383.2202,20.629514999999998,20.697771,19.847795,,,,16.428,15.437999999999999,12.527999999999999
4613,XMM J00332-4331,8.318333333333333,-43.525277777777774,AGN,7.017461999999999e-15,2.3488298e-16,2.338099e-15,1.5343804e-15,8.5627154e-16,,45.2128,,,,,,,,,
4614,XMM J00332-4317,8.320833333333333,-43.285,AGN,3.015732e-14,1.5017405e-14,1.0110645e-14,1.9916224e-15,6.496165e-17,,175.5933,,,,,,,16.327,14.373,10.898
4615,XMM J00333-4310,8.327083333333333,-43.17361111111111,AGN,5.801604999999998e-14,9.295713999999999e-15,1.4407133e-14,1.0274768e-14,9.20027e-15,1.2016593,800.9053,20.940174,21.045658,20.590279000000002,,,,17.005,15.834000000000001,12.127
4616,XMM J00333-4337,8.329583333333332,-43.61972222222222,AGN,5.0664158e-15,1.4065605e-15,1.5641739999999996e-15,1.4152547e-15,6.163211e-16,,29.76375,,,,,,,,,
4617,XMM J00333-4342,8.33625,-43.71333333333333,AGN,2.2275859e-14,7.5928e-15,5.265876e-15,3.9803433e-15,2.945918e-15,,325.3899,,,,,,,,,
4618,XMM J00333-4337,8.337083333333332,-43.62916666666666,AGN,2.2362883e-14,8.652739e-15,5.7168253e-15,3.6141685e-15,1.6934135999999998e-15,,300.5055,,,,,,,16.838,15.588,12.237
4619,XMM J00333-4344,8.345833333333331,-43.74249999999999,AGN,1.4732666e-14,8.814486999999998e-15,3.56851e-15,1.2821207e-15,8.759352499999999e-16,,34.43921,,,,,,,,,
4620,XMM J00334-4322,8.35625,-43.36916666666666,AGN,8.7064e-15,3.830271e-15,2.582201e-15,1.4228901000000001e-15,2.532556e-16,,15.82469,,,,,,,,,
4621,XMM J00334-4326,8.358749999999999,-43.436944444444435,AGN,1.3583572000000001e-14,5.079874e-15,8.130655499999999e-16,2.3542218e-15,1.9159843e-15,,70.09326,20.436927999999998,20.539082999999998,20.174025,,,,17.212,16.167,12.276
4622,XMM J00334-4332,8.369166666666665,-43.54194444444444,AGN,3.6344544e-14,2.3667717e-14,8.1449265e-15,3.8109346000000005e-15,9.225186000000001e-16,,172.5216,,,,,,,17.567,16.607,12.571
4623,XMM J00335-4351,8.3775,-43.8575,AGN,4.5563003e-14,1.1870321e-14,6.832633e-15,9.203275e-15,8.940073e-15,0.84068847,665.0255,,,,,,,17.166,16.729,12.770999999999999
4624,XMM J00335-4333,8.381666666666666,-43.553611111111096,AGN,3.6414336e-14,2.1187579e-14,1.0466203e-14,3.6107054e-15,6.537454000000002e-16,,288.5483,,,,,,,17.219,15.853,12.162
4625,XMM J00335-4320,8.38375,-43.33555555555554,AGN,5.0110147e-15,1.781102e-15,6.301138e-16,5.3345224e-16,4.3372089999999996e-16,,18.60053,,,,,,,,,
4626,XMM J00335-4323,8.390833333333331,-43.39111111111111,AGN,2.1409872e-14,8.071811e-15,4.9579442999999995e-15,4.1428627e-15,1.4719461e-15,,183.5112,,,,,,,,,
4627,XMM J00335-4312,8.39125,-43.213611111111106,AGN,1.0686662e-14,2.9031413000000002e-15,2.1595736e-15,1.4388861e-15,1.2225648e-15,,98.51486,21.313648,21.312867999999998,20.476948,,,,17.421,16.624000000000002,12.151
4628,XMM J00335-4341,8.393749999999999,-43.68972222222222,AGN,2.0398203000000002e-14,8.254651e-15,5.679597e-15,2.3349344e-15,2.3469134e-15,,259.9199,,,,,,,,,
4629,XMM J00335-4330,8.397499999999999,-43.50416666666666,AGN,1.11205465e-14,4.454279e-15,1.538709e-15,1.6773051000000005e-15,1.6262744e-15,,75.04337,20.853704,21.116678,20.085304,,,,,,
4630,XMM J00336-4331,8.400416666666665,-43.52888888888889,AGN,1.4556561e-14,8.230088e-15,3.893743e-15,1.3137517e-15,4.2950952e-16,,49.52291,,,,,,,17.474,16.941,12.159
4631,XMM J00336-4340,8.400833333333333,-43.67583333333333,AGN,3.2891609000000002e-15,8.475822000000001e-16,7.103124000000002e-16,8.190838000000001e-16,1.0568383999999996e-16,,26.83022,,,,,,,,,
4632,XMM J00336-4344,8.4125,-43.73666666666666,AGN,8.495483e-15,2.0463846e-15,1.2200044999999999e-15,1.3716645e-15,1.8330176e-15,,125.2347,,,,,,,,,
4633,XMM J00336-4325,8.412916666666666,-43.43166666666666,AGN,9.099433e-15,1.4743941e-15,1.9551903e-15,9.380114e-16,1.9657841000000002e-15,,65.9212,,,,,,,,,
4634,XMM J00337-4343,8.437499999999998,-43.731111111111105,AGN,3.1446379999999996e-14,6.4412180000000005e-15,9.996455000000001e-15,5.897364399999999e-15,3.889744e-15,,495.2869,,,,,,,,,
4635,XMM J00337-4339,8.439166666666665,-43.65861111111111,AGN,2.663138e-14,1.1345355e-14,9.870183e-15,4.2677886e-15,8.366242e-16,0.46145537,485.7861,,,,,,,17.142,16.498,12.322000000000001
4636,XMM J00337-4340,8.442083333333333,-43.670555555555545,AGN,8.767366e-15,1.2920811e-15,2.7426512e-15,2.1349236999999997e-15,1.2328774e-15,,185.9506,,,,,,,,,
4637,ELAIS J00337-4319,8.442916666666665,-43.32888888888888,AGN,6.101377e-14,2.0119326000000002e-14,1.7454013e-14,1.0755823e-14,6.444064e-15,0.5005463,1421.471,21.234455,20.553812,19.036512,,,,15.18,14.523,11.019
4638,XMM J00337-4311,8.442916666666665,-43.18583333333333,AGN,7.944071e-15,3.0373174e-15,1.639463e-16,1.068223e-15,1.0348444e-15,,40.47827,,,,,,,17.754,17.137,12.865
4639,XMM J00338-4323,8.455833333333333,-43.38527777777777,AGN,1.0781383e-14,2.2684076e-15,1.5918617e-15,1.7228475e-15,1.3752472e-15,,94.0592,,,,,,,,,
4640,XMM J00338-4327,8.462083333333332,-43.46083333333333,AGN,2.570627e-14,8.922373e-15,3.352169e-15,4.1824895e-15,4.5614236e-15,,246.3275,20.731375,20.599518,20.337915,,,,17.211,16.239,11.921
4641,XMM J00338-4335,8.469166666666666,-43.59333333333333,AGN,1.3810957e-14,7.984077499999997e-15,1.6413989e-15,1.8065283999999997e-15,1.422711e-15,,139.0359,,,,,,,,,
4642,XMM J00338-4321,8.473333333333333,-43.35777777777778,AGN,1.0670352e-14,1.6480345e-15,3.5354954e-15,2.0019615e-15,1.7883068e-15,,158.2916,,,,,,,16.634,15.919,12.048
4643,XMM J00339-4336,8.489166666666666,-43.60027777777778,AGN,1.903324e-14,3.5852546e-15,3.2243827000000004e-15,3.3418181e-15,4.0440927e-15,,525.8934,,,,,,,16.73,15.550999999999998,11.911
4644,XMM J00339-4326,8.496666666666666,-43.444444444444436,AGN,9.209730999999999e-15,4.8358733000000004e-15,8.811875000000003e-16,1.2501069e-15,8.218371000000001e-16,,28.96585,,,,,,,16.17,15.649000000000001,12.38
4645,XMM J00340-4336,8.50875,-43.60388888888888,AGN,2.1422638e-15,2.7174432e-16,2.8928314e-16,5.879377e-16,5.193299299999999e-16,,19.97602,,,,,,,,,
4646,XMM J00340-4352,8.518333333333333,-43.866944444444435,AGN,2.7655688e-14,1.2640281e-14,6.5772099999999994e-15,2.9436574e-15,4.765219000000001e-16,,73.71431,,,,,,,,,
4647,XMM J00341-4351,8.543333333333333,-43.85472222222222,AGN,5.1478406e-15,1.2261135e-15,1.068652e-15,8.966126e-16,2.0861761000000004e-16,,25.79837,,,,,,,,,
4648,XMM J00342-4315,8.553333333333333,-43.25833333333333,AGN,2.2178758e-14,6.906397e-15,3.3276470000000005e-15,3.6518149999999996e-15,3.881347e-15,,380.0769,20.821104000000002,20.80811,20.292366,,,,,,
4649,XMM J00342-4318,8.555416666666666,-43.313055555555536,AGN,9.480762e-15,1.5579548000000001e-15,3.4302669999999998e-15,2.0022435999999997e-15,1.0907050999999998e-15,,71.66003,,,,,,,17.453,17.227999999999998,12.745
4650,XMM J00342-4346,8.556666666666665,-43.78055555555554,AGN,3.4237268e-14,1.2339119e-14,8.354045000000003e-15,5.317594000000001e-15,4.6356254e-15,0.5669968000000001,371.5895,20.939686,21.16047,20.131554,,,,,,
4651,XMM J00342-4326,8.557083333333333,-43.43333333333333,AGN,3.4439377e-14,1.8017255e-14,3.822927e-15,4.3233303e-15,3.5388396999999998e-15,,293.1633,21.122711,21.172419,20.794346,,,,16.832,15.775,12.427999999999999
4652,XMM J00342-4338,8.562499999999998,-43.64638888888889,AGN,3.968555e-14,1.3479245e-14,9.834632e-15,7.436938e-15,4.9617559999999995e-15,0.31784928,1237.65,,,,,,,17.827,17.345,11.959000000000001
4653,XMM J00342-4333,8.566666666666666,-43.56027777777778,AGN,1.7969274e-14,8.111704e-15,2.0757597e-15,2.1908058e-15,2.0925087e-15,,74.01775,,,,,,,17.06,16.564,12.595
4654,XMM J00342-4337,8.570416666666665,-43.61916666666666,AGN,3.7581486e-14,1.4992417e-14,7.326367e-15,5.5697596e-15,5.0093774e-15,0.122332804,852.8917,,,,,,,,,
4655,XMM J00342-4339,8.575,-43.65666666666666,AGN,1.9238919999999997e-14,1.0439713e-14,4.9689706e-15,3.0757164000000005e-15,4.904576e-16,,188.1443,,,,,,,17.31,15.907,11.847000000000001
4656,XMM J00343-1208,8.577083333333333,-12.135833333333332,AGN,9.0292194e-14,5.117844e-14,2.5879294e-14,9.445762e-15,1.6755444e-15,,243.603,21.207573,20.504519000000002,18.796173,,,,15.597999999999999,15.137,11.833
4657,XMM J00343-4310,8.594583333333333,-43.171111111111095,AGN,2.571614e-14,1.08871635e-14,4.2084303e-15,3.3028976e-15,2.9537119e-15,,270.6346,,,,,,,17.145,16.595,12.533
4658,XMM J00344-4320,8.601249999999999,-43.34361111111111,AGN,1.6861822e-14,6.193105500000001e-15,1.5768015e-15,2.699388e-15,2.1652254e-15,,151.21200000000005,,,,,,,17.5,16.912,12.527999999999999
4659,XMM J00344-4333,8.605416666666665,-43.55222222222223,AGN,1.7151638e-14,6.871623000000001e-15,1.057153e-15,2.676028e-15,2.2099613000000007e-15,,177.3444,,,,,,,15.549000000000001,14.761,11.838
4660,XMM J00344-4314,8.610416666666666,-43.24,AGN,3.396694e-14,2.4839497000000004e-14,7.1018930000000025e-15,1.3061799e-15,1.3070684e-17,,79.10866,,,,,,,16.753,15.727,12.437000000000001
4661,XMM J00344-4350,8.611249999999998,-43.8336111111111,AGN,1.0660540000000001e-14,2.6510643e-15,2.4466229999999998e-15,1.7160214e-15,1.993648e-15,,36.38598,,,,,,,,,
4662,XMM J00344-4323,8.618333333333332,-43.393611111111106,AGN,8.573827e-15,2.000237e-15,1.6010572e-15,6.726057000000001e-16,1.2010607999999999e-15,,28.54832,,,,,,,,,
4663,XMM J00344-4324,8.622083333333332,-43.4025,AGN,1.5279742999999995e-14,2.9174631e-15,1.0473813e-15,3.7772926e-15,3.763069e-15,,210.1248,,,,,,,,,
4664,TEX 0032-218,8.628749999999998,-21.56444444444444,AGN,1.8968476e-13,7.803581e-14,3.9403426999999996e-14,2.8215557e-14,2.4643661e-14,0.15348487,1144.412,,,,,,,15.637,15.161,11.849
4665,XMM J00345-4341,8.63125,-43.68666666666666,AGN,5.9122552e-15,3.2983515999999994e-15,3.884844e-16,1.137533e-15,2.3209325e-16,,34.29211,,,,,,,,,
4666,XMM J00345-4319,8.635416666666666,-43.32749999999999,AGN,2.8692342999999997e-14,1.1114688e-14,5.494027e-15,4.81689e-15,2.8642259999999995e-15,,168.2265,,,,,,,17.064,16.611,12.607000000000001
4667,XMM J00346-4338,8.653333333333332,-43.64583333333333,AGN,5.624232700000001e-15,7.607956e-16,1.0256126e-15,1.2233079e-15,5.189269e-16,,46.42246,,,,,,,17.165,16.819000000000003,12.265
4668,XMM J00348-4319,8.717083333333333,-43.32444444444444,AGN,3.0489883e-14,1.5588990000000005e-14,4.8652259999999995e-15,2.5354748e-15,3.5840306e-15,,244.0845,,,,,,,16.468,15.669,12.44
4669,XMM J00348-4346,8.717916666666666,-43.77027777777778,AGN,5.499196400000002e-14,1.4998899e-14,1.204921e-14,1.0492454e-14,8.091223000000002e-15,,499.0192,20.422209,20.632026999999997,20.142262,,,,16.805999999999997,15.847000000000001,11.927999999999999
4670,XMM J00348-4318,8.722499999999998,-43.30083333333333,AGN,1.0743791000000001e-14,1.3383476000000002e-15,5.124900000000001e-16,1.1486488e-15,8.300565999999998e-16,,275.9903,21.097502,21.402403,20.69324,,,,16.759,15.606,12.265999999999998
4671,XMM J00349-4335,8.729583333333332,-43.59583333333333,AGN,2.1193537e-14,7.689260999999997e-15,3.0809087e-15,3.002176e-15,2.5854796e-15,,73.36768000000002,,,,,,,,,
4672,XMM J00349-4327,8.73125,-43.45777777777778,AGN,5.370353e-14,2.0197706e-14,1.3681097e-14,6.757989000000001e-15,6.5698607e-15,,332.8613,,,,,,,17.441,16.339000000000002,12.024000000000001
4673,XMM J00350-4328,8.76625,-43.47972222222222,AGN,2.7887559e-14,5.9305965000000004e-15,5.0810356e-15,5.775621e-15,4.1711168000000004e-15,,132.3493,,,,,,,15.571,14.929,12.232999999999999
4674,XMM J00350-4342,8.76625,-43.70249999999999,AGN,3.071821e-14,6.317448000000001e-15,6.8419883e-15,6.416464e-15,5.390599000000001e-15,,318.9998,,,,,,,17.582,16.482,11.866
4675,XMM J00350-4316,8.768333333333333,-43.26944444444444,AGN,2.8192245000000007e-14,3.6850782e-15,5.0842805e-15,6.9095302e-15,5.392330300000001e-15,0.43740314,623.2811,20.476501000000003,20.465569,19.965526999999998,,,,17.039,16.067,11.933
4676,XMM J00350-4341,8.768749999999999,-43.68527777777778,AGN,2.3212636e-14,4.478538e-15,6.123149e-15,4.0130473e-15,3.925490300000001e-15,,162.9058,20.406086,20.684586,20.08774,,,,16.822,15.827,12.7
4677,XMM J00351-4308,8.78375,-43.13694444444444,AGN,1.479538e-14,7.231024499999998e-16,1.804177e-15,4.028679e-15,2.9131204e-15,,127.9476,,,,,,,,,
4678,XMM J00351-4339,8.79,-43.654722222222226,AGN,3.0692374e-14,1.0698463000000002e-14,5.503584300000001e-15,4.467704000000001e-15,3.076946e-15,,189.6027,20.629807,20.70025,20.021242,,,,17.143,16.289,12.264000000000001
4679,XMM J00352-4341,8.813749999999997,-43.686111111111096,AGN,1.6813806e-14,4.3293828e-15,2.6557716e-15,2.5824607e-15,2.3828873e-15,,141.481,21.096462,20.325169,21.043522,,,,17.641,16.265,12.433
4680,XMM J00352-4333,8.815,-43.56583333333333,AGN,1.4623947e-12,3.680784e-13,2.0284872e-13,2.2542813999999999e-13,3.326588e-13,0.15481757,38300.0,17.857378,17.656754,16.828594,15.437000000000001,14.59,13.609000000000002,12.755999999999998,11.745999999999999,8.613
4681,XMM J00353-4316,8.85,-43.277222222222214,AGN,2.0023064e-14,7.946666999999998e-15,3.1075888e-15,3.714106500000001e-15,2.6593226000000003e-15,,363.8175,,,,,,,,,
4682,XMM J00354-4336,8.872083333333332,-43.603055555555535,AGN,1.7927605e-14,8.747075500000003e-15,2.2637347e-15,2.9427045e-15,7.110485300000002e-16,,87.22593,,,,,,,16.867,15.763,12.364
4683,XMM J00355-4321,8.890833333333333,-43.359722222222224,AGN,5.689961e-15,5.5685306e-16,2.774752e-15,7.7475033e-16,1.1178031e-15,,68.95872,,,,,,,17.222,16.121,12.097999999999999
4684,XMM J00355-4308,8.896249999999998,-43.147777777777776,AGN,1.3084156000000002e-14,5.2212386e-15,2.9413509999999998e-15,2.1530396e-15,1.1874154e-15,,186.87,,,,,,,,,
4685,XMM J00356-4330,8.900833333333333,-43.50194444444444,AGN,1.8107515e-14,7.421887e-15,2.295249e-15,2.6506871000000002e-15,1.9027788e-15,,68.8786,20.6105,20.701442999999998,19.98511,,,,16.616,15.525,12.058
4686,XMM J00356-4316,8.902083333333332,-43.27916666666666,AGN,3.371658e-15,7.968734e-18,1.3849921e-15,9.025335e-16,4.598851e-16,,30.233320000000006,,,,,,,,,
4687,XMM J00356-4336,8.903333333333332,-43.60416666666666,AGN,6.749639599999999e-15,2.1836793e-15,1.4234751e-15,9.61421e-16,7.063528e-17,,27.90631,,,,,,,,,
4688,XMM J00356-4343,8.9125,-43.731388888888894,AGN,2.5621815e-15,1.6463638999999998e-16,1.367031e-16,1.4809736999999999e-16,9.602719e-16,,8.181199000000001,,,,,,,,,
4689,XMM J00356-4312,8.921666666666663,-43.212777777777774,AGN,1.4939408e-14,1.0259673e-14,3.3576786e-15,8.806461e-16,0.0,,42.94302,,,,,,,16.618,15.450999999999999,11.802
4690,XMM J00356-4310,8.921666666666663,-43.172777777777775,AGN,1.1376856e-14,4.246878e-15,2.1941633e-15,1.2953034e-15,5.993027e-16,,26.07468,,,,,,,,,
